phase,lane_id,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW4,TW,508.376552,445.49,62.88655197,62.88655197,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW5,TW,511.8939908,471.69,40.20399076,40.20399076,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW6,TW,514.3949807,467.02,47.37498071,47.37498071,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW7,TW,514.9879694,453.23,61.75796938,61.75796938,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW8,TW,514.6941378,450.32,64.37413781,64.37413781,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW9,TW,514.1653372,450.67,63.49533721,63.49533721,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP1,TP,544.5639666,481.34,63.22396657,63.22396657,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP3,TP,550,475.95,74.05,74.05,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP4,TP,549.3216138,478.89,70.43161384,70.43161384,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP5,TP,549.4982119,479.32,70.17821193,70.17821193,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TP6,TP,548.821947,481.36,67.46194695,67.46194695,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW1,TW,542.4014413,469.77,72.63144127,72.63144127,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW10,TW,805.6046859,409.93,395.6746859,395.6746859,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW11,TW,543.3902933,476.14,67.25029334,67.25029334,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW2,TW,541.7956273,471.15,70.64562734,70.64562734,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW3,TW,541.5883967,470.42,71.16839674,71.16839674,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW4,TW,540.9893466,474.86,66.12934665,66.12934665,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW5,TW,544.6617779,503.72,40.94177793,40.94177793,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW6,TW,547.3066537,496.76,50.54665371,50.54665371,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW7,TW,547.6883389,481.26,66.42833891,66.42833891,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW8,TW,547.1931987,477.37,69.82319874,69.82319874,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p20_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.2,HX_LUMPED_UA_NTU,TW9,TW,546.683293,477.88,68.80329302,68.80329302,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP1,TP,493.0949462,449.37,43.72494624,43.72494624,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP2,TP,nan,443.27,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP3,TP,498.4441441,441.37,57.07414408,57.07414408,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP4,TP,497.7810952,446.41,51.37109522,51.37109522,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP5,TP,498.2941007,447.5,50.79410067,50.79410067,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP6,TP,497.6317773,452.53,45.1017773,45.1017773,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW1,TW,491.2968463,440,51.29684631,51.29684631,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW10,TW,704.2015353,390.03,314.1715353,314.1715353,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW11,TW,492.2373759,444.87,47.3673759,47.3673759,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW2,TW,490.7412333,441.57,49.17123334,49.17123334,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW3,TW,490.5065012,440.97,49.5365012,49.5365012,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW4,TW,489.9101428,442.26,47.65014284,47.65014284,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW5,TW,493.2859778,465.38,27.90597781,27.90597781,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW6,TW,495.7822936,461.07,34.71229363,34.71229363,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW7,TW,496.5266664,448.31,48.21666639,48.21666639,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW8,TW,496.3786198,446.75,49.62861983,49.62861983,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_1,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW9,TW,495.8298056,446.73,49.0998056,49.0998056,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP1,TP,511.6917335,453.26,58.43173347,58.43173347,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP3,TP,517.0654207,446.67,70.39542068,70.39542068,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP4,TP,516.4006725,449.74,66.66067248,66.66067248,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP5,TP,516.7667377,451.64,65.12673768,65.12673768,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP6,TP,516.1033507,456.72,59.38335071,59.38335071,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW1,TW,509.767475,443.86,65.90747495,65.90747495,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW10,TW,741.3782711,389.74,351.6382711,351.6382711,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW11,TW,510.7206106,448.41,62.31061062,62.31061062,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW2,TW,509.1961673,445.08,64.11616732,64.11616732,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW3,TW,508.9732505,443.57,65.40325046,65.40325046,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW4,TW,508.3738466,445.49,62.88384659,62.88384659,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW5,TW,511.7511126,471.69,40.06111261,40.06111261,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW6,TW,514.2725641,467.02,47.25256409,47.25256409,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW7,TW,515.0111128,453.23,61.78111278,61.78111278,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW8,TW,514.7163868,450.32,64.39638677,64.39638677,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_2,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW9,TW,514.1858436,450.67,63.51584365,63.51584365,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP1,TP,544.5504287,481.34,63.21042869,63.21042869,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP3,TP,550,475.95,74.05,74.05,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP4,TP,549.3199001,478.89,70.42990007,70.42990007,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP5,TP,549.4969684,479.32,70.17696838,70.17696838,test_section,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TP6,TP,548.8190002,481.36,67.45900023,67.45900023,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW1,TW,542.3856497,469.77,72.61564972,72.61564972,right_vertical,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW10,TW,805.5793294,409.93,395.6493294,395.6493294,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW11,TW,543.3767018,476.14,67.23670181,67.23670181,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW2,TW,541.7786983,471.15,70.62869833,70.62869833,right_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW3,TW,541.5706337,470.42,71.1506337,71.1506337,right_vertical,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW4,TW,540.9605032,474.86,66.10050317,66.10050317,heated_incline,0.25,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW5,TW,544.4868618,503.72,40.76686183,40.76686183,heated_incline,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW6,TW,547.153592,496.76,50.39359198,50.39359198,heated_incline,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW7,TW,547.6859087,481.26,66.42590873,66.42590873,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW8,TW,547.1895486,477.37,69.81954861,69.81954861,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p25_PLUS_HX_LUMPED_UA_NTU,salt_4,train_nominal_loso,0.25,HX_LUMPED_UA_NTU,TW9,TW,546.6778748,477.88,68.79787477,68.79787477,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-529 LOSO heater-source scenario
