case_id,variant_id,sensor_source,sensor,kind,score_status_current,score_included_current,predicted_K,target_K,error_K,prediction_source_segment,prediction_source_fraction,blocker_or_caveat
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,yes,485.965745304,457.059454018,28.9062912855,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,yes,485.917036271,456.417896448,29.4991398224,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,yes,485.456310232,441.722400987,43.7339092445,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,438.895245278,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,yes,480.555258771,450.320607398,30.2346513729,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,yes,457.383577915,452.688382966,4.69519494928,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,yes,456.869316289,454.936553723,1.93276256581,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,yes,456.163457212,455.854873831,0.308583381207,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,yes,455.654558153,457.150677685,-1.49611953128,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,yes,449.326287957,456.233977977,-6.90769001958,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,451.293195323,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_2,F1_heater_only,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,yes,448.004966855,472.918101599,-24.9131347431,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,yes,447.590170251,468.504475767,-20.9143055158,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,yes,447.409844535,446.558894775,0.850949759838,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,yes,449.403848411,447.363955366,2.03989304479,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,yes,451.591637798,447.805971668,3.78566612935,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,yes,454.022356017,448.478722712,5.54363330499,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,yes,455.932256415,457.059454018,-1.1271976033,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,yes,454.726858386,456.417896448,-1.69103806236,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,yes,454.299262456,441.722400987,12.5768614689,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,438.895245278,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_2,F1_heater_only,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,yes,448.710361592,450.320607398,-1.61024580556,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,no,501.770079512,,,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,no,501.206488619,,,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,no,501.614764454,,,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,no,501.051804343,,,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,no,495.391866868,,,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,no,493.713447223,,,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,no,493.226206485,,,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,no,493.045671039,,,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,no,494.619334798,,,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,no,496.391173198,,,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,no,498.480439807,,,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,no,499.957915545,,,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,no,499.804524601,,,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,no,499.364128492,,,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_3,F0_current_fluid_sources,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,no,494.518604835,,,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,no,472.883989366,,,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,no,472.375985851,,,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,no,471.691042203,,,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,no,471.187894361,,,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,no,465.064829553,,,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_3,F1_heater_only,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,no,463.656248928,,,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,no,463.233158528,,,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,no,463.064410845,,,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,no,464.998493271,,,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,no,467.114971134,,,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,no,469.495322693,,,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,no,471.340950386,,,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,no,470.162234602,,,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,no,469.755321328,,,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_3,F1_heater_only,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,no,464.364201792,,,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,no,518.010524025,,,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,no,517.449401091,,,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,no,517.751073317,,,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,no,517.190945859,,,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,no,511.546771341,,,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,no,509.770731231,,,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,no,509.27349179,,,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,no,509.104592014,,,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,no,510.699194789,,,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,no,512.479855803,,,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,no,514.600729786,,,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,no,516.09126801,,,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,no,515.835013701,,,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,no,515.413453037,,,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_4,F0_current_fluid_sources,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,no,510.580861191,,,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,no,490.699800534,,,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,no,490.194031234,,,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,no,489.527165218,,,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,no,489.025834859,,,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,no,483.041994704,,,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_4,F1_heater_only,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,no,481.526132725,,,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,no,481.090753369,,,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,no,480.933525638,,,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,no,482.826823828,,,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,no,484.891069299,,,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,no,487.244179905,,,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW7,TW,provisional_diagnostic_score_allowed,no,489.042506203,,,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW8,TW,provisional_diagnostic_score_allowed,no,487.883761786,,,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW9,TW,provisional_diagnostic_score_allowed,no,487.495846536,,,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,cfd_sensor_reference,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_4,F1_heater_only,cfd_sensor_reference,TW11,TW,provisional_diagnostic_score_allowed,no,482.242239426,,,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
